El,r,dHdphiext_over_Delta_sqr,d2E01dphi2_Hz,dHdr_over_Delta_sqr,f01_derivative_Hz
20966410546.28668,0.25,0.0024190922729886728,7163158777.050137,0.0,5428286291.261003
20966410546.28668,0.27,0.00275799910459974,7025038476.226255,0.0,5834012155.327566
20966410546.28668,0.29000000000000004,0.003103679518232418,6878470171.889078,0.0,6233218619.187586
20966410546.28668,0.31,0.0034523019060720417,6723892520.835718,0.0,6625444320.188419
20966410546.28668,0.33,0.0037999203631687395,6561771868.528781,0.0,7010231128.836073
20966410546.28668,0.35000000000000003,0.004142506163504931,6392567022.618558,0.0,7387123938.264476
20966410546.28668,0.37,0.004475980970700054,6216762641.090705,0.0,7755670385.965118
20966410546.28668,0.39,0.004796251766504665,6034854404.498619,0.0,8115420508.918738
20966410546.28668,0.41000000000000003,0.005099247491594834,5847334493.027518,0.0,8465926335.475436
20966410546.28668,0.43,0.005380957405054738,5654708830.076394,0.0,8806741416.977781
20966410546.28668,0.45,0.005637471181023483,5457482243.901674,0.0,9137420304.46697
20966410546.28668,0.47000000000000003,0.005865020772621708,5256163932.161232,0.0,9457517974.060272
20966410546.28668,0.49,0.006060024084034899,5051261420.73169,0.0,9766589209.848969
20966410546.28668,0.51,0.0062191305008107555,4843279202.471073,0.0,10064187950.128017
20966410546.28668,0.53,0.006339268335260981,4632707793.265273,0.0,10349866609.954071
20966410546.28668,0.55,0.0064176942475280335,4420048553.840401,0.0,10623175385.746288
20966410546.28668,0.5700000000000001,0.006452044702488455,4205787336.742755,0.0,10883661556.026974
20966410546.28668,0.59,0.006440389516960167,3990393364.385231,0.0,11130868797.87757
20966410546.28668,0.61,0.006381287539706615,3774346362.831666,0.0,11364336523.030205
20966410546.28668,0.63,0.006273844486929187,3558093162.890562,0.0,11583599262.9896
20966410546.28668,0.65,0.00611777292697716,3342086665.9105434,0.0,11788186118.171595
20966410546.28668,0.67,0.0059134543681877896,3126765176.3798027,0.0,11977620288.277218
20966410546.28668,0.6900000000000001,0.005662003351378405,2912534842.324011,0.0,12151418721.238846
20966410546.28668,0.7100000000000001,0.00536533338179213,2699815462.9972787,0.0,12309091894.89134
20966410546.28668,0.73,0.0050262244521606285,2489003691.0735455,0.0,12450143766.4582
20966410546.28668,0.75,0.004648391807309354,2280479752.5307565,0.0,12574071927.464167
20966410546.28668,0.77,0.0042365554794334915,2074613905.8968453,0.0,12680367990.43768
20966410546.28668,0.79,0.0037965099801814542,1871753400.3110273,0.0,12768518253.627527
20966410546.28668,0.81,0.0033351933698505024,1672242177.4126816,0.0,12838004678.453253
20966410546.28668,0.8300000000000001,0.0028607547344455804,1476402801.5726616,0.0,12888306234.538078
20966410546.28668,0.85,0.002382618888251529,1284551397.2842817,0.0,12918900616.529804
20966410546.28668,0.87,0.0019115468840040775,1096974151.4146938,0.0,12929266529.316072
20966410546.28668,0.89,0.0014596906573212415,913959780.2309644,0.0,12918886030.81841
20966410546.28668,0.91,0.0010406398611171488,735772654.0123066,0.0,12887249046.63354
20966410546.28668,0.93,0.0006694586659158531,562659527.827784,0.0,12833852376.786089
20966410546.28668,0.9500000000000001,0.00036271002250421234,394860824.3096735,0.0,12758222060.947916
20966410546.28668,0.97,0.00013846461657701759,232595575.29331484,0.0,12659851515.815369
20966410546.28668,0.99,1.6291506532163433e-05,76059511.67627704,0.0,12538457109.722488
24946709471.193462,0.01,3.800629717658683e-06,8148363918.068482,0.0,204304794.7939282
24946709471.193462,0.03,3.4148252263681765e-05,8136989503.172255,0.0,612951982.78926
24946709471.193462,0.05,9.453773216005007e-05,8114275421.575172,0.0,1020820360.0149505
24946709471.193462,0.06999999999999999,0.0001843596933113782,8080297926.096571,0.0,1427634352.788567
24946709471.193462,0.09,0.0003027054492780349,8035149384.970516,0.0,1832917258.1198363
24946709471.193462,0.11,0.00044837343418928236,7978980251.371245,0.0,2236247677.194893
24946709471.193462,0.13,0.0006198777405840837,7911955760.070957,0.0,2637191202.2583814
24946709471.193462,0.15000000000000002,0.0008154587337054043,7834276635.533755,0.0,3035319099.852507
24946709471.193462,0.17,0.001033095705389827,7746183199.912003,0.0,3430203651.566453
24946709471.193462,0.19,0.0012705215250376793,7647928494.738549,0.0,3821419719.301117
24946709471.193462,0.21000000000000002,0.0015252392404128746,7539815573.466193,0.0,4208544605.9733353
24946709471.193462,0.23,0.0017945405772051167,7422153237.726271,0.0,4591158332.589265
24946709471.193462,0.25,0.0020755262835178163,7295289557.17185,0.0,4968843760.498464
24946709471.193462,0.27,0.002365128263693284,7159577384.4768095,0.0,5341186710.739254
24946709471.193462,0.29000000000000004,0.0026601334452355354,7015417678.587216,0.0,5707776035.86372
24946709471.193462,0.31,0.002957209322888467,6863201441.735335,0.0,6068203652.986295
24946709471.193462,0.33,0.0032529311252504634,6703345167.808928,0.0,6422064543.826629
24946709471.193462,0.35000000000000003,0.003543810551425225,6536295214.308907,0.0,6768956707.865715
24946709471.193462,0.37,0.0038263260280753902,6362486199.064352,0.0,7108481081.288212
24946709471.193462,0.39,0.00409695444066073,6182376840.060518,0.0,7440241420.454165
24946709471.193462,0.41000000000000003,0.004352204296383894,5996438920.414323,0.0,7763844145.092679
24946709471.193462,0.43,0.004588650280210471,5805137132.998594,0.0,8078898154.012366
24946709471.193462,0.45,0.004802969169000696,5608947018.230084,0.0,8385014609.665335
24946709471.193462,0.47000000000000003,0.004991977071914078,5408350910.481717,0.0,8681806695.967989
24946709471.193462,0.49,0.005152667967580669,5203818995.082501,0.0,8968889358.42979
24946709471.193462,0.51,0.005282253509502885,4995842718.832272,0.0,9245879025.50811
24946709471.193462,0.53,0.005378204070515887,4784879410.89119,0.0,9512393324.193865
24946709471.193462,0.55,0.005438290994259914,4571414833.08851,0.0,9768050791.476757
24946709471.193462,0.5700000000000001,0.005460630016081107,4355913347.834165,0.0,10012470589.420998
24946709471.193462,0.59,0.0054437258069679525,4138828824.348057,0.0,10245272239.25947
24946709471.193462,0.61,0.0053865175815302705,3920621176.001953,0.0,10466075374.383602
24946709471.193462,0.63,0.005288425693921841,3701727895.7956843,0.0,10674499528.792149
24946709471.193462,0.65,0.005149399123474553,3482591035.901886,0.0,10870163971.564922
24946709471.193462,0.67,0.004969963723829952,3263628524.6622934,0.0,11052687596.448654
24946709471.193462,0.6900000000000001,0.0047512710751100124,3045251456.25085,0.0,11221688886.327843
24946709471.193462,0.7100000000000001,0.004495147737195469,2827874905.6157374,0.0,11376785955.9862
24946709471.193462,0.73,0.004204144653275711,2611870014.5446157,0.0,11517596701.263124
24946709471.193462,0.75,0.0038815863955539076,2397629867.9469786,0.0,11643739061.005808
24946709471.193462,0.77,0.0035316198792683445,2185504461.5637393,0.0,11754831410.641632
24946709471.193462,0.79,0.003159262096628272,1975850188.1471612,0.0,11850493111.026089
24946709471.193462,0.81,0.002770446338737837,1769008417.955379,0.0,11930345217.693533
24946709471.193462,0.8300000000000001,0.002372066281577705,1565297817.564502,0.0,11994011389.60626
24946709471.193462,0.85,0.001972017211985676,1365028189.708277,0.0,12041118978.479795
24946709471.193462,0.87,0.0015792335626297848,1168493379.0226572,0.0,12071300421.20423
24946709471.193462,0.89,0.001203721812608655,975968010.4206517,0.0,12084194583.67893
24946709471.193462,0.91,0.0008565876949590986,787728751.5463288,0.0,12079449453.688444
24946709471.193462,0.93,0.0005500565369324093,604019393.6652746,0.0,12056721024.168554
24946709471.193462,0.9500000000000001,0.0002974854472516163,425084616.7888837,0.0,12015687713.520487
24946709471.193462,0.97,0.00011336596150821843,251125543.04378545,0.0,11956008154.91003
24946709471.193462,0.99,1.3315668039768178e-05,82369637.08621942,0.0,11877491741.900936
29682635092.26927,0.01,3.2605122285532987e-06,8261755506.318869,0.0,186580991.08243644
29682635092.26927,0.03,2.9294599995483108e-05,8250650592.685974,0.0,559775874.0069596
29682635092.26927,0.05,8.109645725089272e-05,8228465070.832635,0.0,932289524.6300279
29682635092.26927,0.06999999999999999,0.00015813537573835252,8195265172.319314,0.0,1303880863.524681
29682635092.26927,0.09,0.00025962010699917564,8151146811.53445,0.0,1674132814.1448221
29682635092.26927,0.11,0.0003845046200661871,8096235440.470509,0.0,2042676596.8849733
29682635092.26927,0.13,0.0005314957469996477,8030672941.748631,0.0,2409131959.869809
29682635092.26927,0.15000000000000002,0.0006990626899419794,7954660736.280621,0.0,2773123507.4336567
29682635092.26927,0.17,0.0008854483575260531,7868404273.583717,0.0,3134276623.332916
29682635092.26927,0.19,0.00108868249304397,7772130452.077412,0.0,3492218845.1485734
29682635092.26927,0.21000000000000002,0.00130659655192201,7666118476.366258,0.0,3846579752.2724304
29682635092.26927,0.23,0.0015368402816877244,7550648018.925461,0.0,4196991231.2845445
29682635092.26927,0.25,0.0017768999539098799,7426040858.239242,0.0,4543087613.610371
29682635092.26927,0.27,0.0020241181944669695,7292609391.005997,0.0,4884505822.952213
29682635092.26927,0.29000000000000004,0.002275715355972465,7150724622.677283,0.0,5220885489.2062235
29682635092.26927,0.31,0.0025288123742804435,7000740241.2473545,0.0,5551869045.460948
29682635092.26927,0.33,0.002780455049592299,6843059850.968039,0.0,5877101798.8673
29682635092.26927,0.35000000000000003,0.0030276396917778728,6678060766.888648,0.0,6196231981.378359
29682635092.26927,0.37,0.003267340068980545,6506171778.560911,0.0,6508910777.881782
29682635092.26927,0.39,0.003496535598373842,6327804482.882786,0.0,6814792332.396278
29682635092.26927,0.41000000000000003,0.00371224071777838,6143406345.003658,0.0,7113533735.662986
29682635092.26927,0.43,0.003911535376838903,5953400129.1805935,0.0,7404794993.90169
29682635092.26927,0.45,0.004091596586110417,5758235238.281721,0.0,7688238984.632341
29682635092.26927,0.47000000000000003,0.004249730961874696,5558365817.768056,0.0,7963531393.372277
29682635092.26927,0.49,0.0043834082032788635,5354236188.770568,0.0,8230340645.887823
29682635092.26927,0.51,0.0044902954364309374,5146301863.444221,0.0,8488337829.909339
29682635092.26927,0.53,0.004568292357128183,4935010578.902726,0.0,8737196613.902487
29682635092.26927,0.55,0.0046155670995828586,4720806264.208763,0.0,8976593168.632582
29682635092.26927,0.5700000000000001,0.004630592752733241,4504146547.140533,0.0,9206206091.59796
29682635092.26927,0.59,0.00461218443808771,4285468683.419768,0.0,9425716341.631643
29682635092.26927,0.61,0.004559536853310837,4065198909.975818,0.0,9634807193.80162
29682635092.26927,0.63,0.00447226217372288,3843772938.482541,0.0,9833164210.846987
29682635092.26927,0.65,0.004350428189099928,3621609028.059182,0.0,10020475244.043982
29682635092.26927,0.67,0.00419459653555892,3399115950.7908764,0.0,10196430471.571922
29682635092.26927,0.6900000000000001,0.004005860861548625,3176706387.2150536,0.0,10360722474.538885
29682635092.26927,0.7100000000000001,0.0037858847428390617,2954768737.0064335,0.0,10513046363.318829
29682635092.26927,0.73,0.003536939133781726,2733677407.2548785,0.0,10653099963.20765
29682635092.26927,0.75,0.003261939110856707,2513808683.257742,0.0,10780584061.217722
29682635092.26927,0.77,0.0029644796296089235,2295518309.4063983,0.0,10895202727.34965
29682635092.26927,0.79,0.0026488699775686093,2079162113.2683504,0.0,10996663717.007223
29682635092.26927,0.81,0.002320166563759673,1865064436.8240514,0.0,11084678962.720764
29682635092.26927,0.8300000000000001,0.001984203640338904,1653551571.206948,0.0,11158965166.554468
29682635092.26927,0.85,0.0016476215040868956,1444926024.112505,0.0,11219244485.45854
29682635092.26927,0.87,0.0013178916756840344,1239497765.8655224,0.0,11265245383.708208
29682635092.26927,0.89,0.0010033385037009996,1037530170.5389905,0.0,11296703400.482647
29682635092.26927,0.91,0.0007131565892035755,839303726.1569624,0.0,11313362823.849068
29682635092.26927,0.93,0.00045742337708683717,645065749.3748616,0.0,11314975590.690243
29682635092.26927,0.9500000000000001,0.00024710621348307256,455059770.5447797,0.0,11301311168.572552
29682635092.26927,0.97,9.406312665144759e-05,269503494.53798276,0.0,11272126120.566944
29682635092.26927,0.99,1.1036554023853664e-05,88623510.04610357,0.0,11227284799.141117
35317636862.61685,0.01,2.7905119831078817e-06,8373419794.023651,0.0,170242582.1143303
35317636862.61685,0.03,2.5071364563947245e-05,8362552700.435993,0.0,510756361.7686673
35317636862.61685,0.05,6.940279337864545e-05,8340854983.575565,0.0,850677805.5190238
35317636862.61685,0.06999999999999999,0.00013532594600321792,8308384611.247741,0.0,1189797274.9839754
35317636862.61685,0.09,0.00022215678855756562,8265209173.556456,0.0,1527752069.6835487
35317636862.61685,0.11,0.00032899118288812033,8211466893.205938,0.0,1864221441.9960167
35317636862.61685,0.13,0.000454711628787822,8147269878.997017,0.0,2198874621.7951207
35317636862.61685,0.15000000000000002,0.0005979956481576806,8072806937.404512,0.0,2531385011.1334
35317636862.61685,0.17,0.0007573257826772498,7988256687.046326,0.0,2861426636.5895214
35317636862.61685,0.19,0.0009310011714811888,7893843214.723253,0.0,3188675350.600639
35317636862.61685,0.21000000000000002,0.0011171506705878302,7789802233.823794,0.0,3512808741.1344914
35317636862.61685,0.23,0.0013137474714000057,7676384678.516191,0.0,3833506378.6926417
35317636862.61685,0.25,0.0015186251715478283,7553882605.719812,0.0,4150449955.309016
35317636862.61685,0.27,0.0017294952476573596,7422603373.891298,0.0,4463323437.239409
35317636862.61685,0.29000000000000004,0.0019439658763071195,7282865739.999357,0.0,4771813197.363721
35317636862.61685,0.31,0.002159562046464968,7134995409.877029,0.0,5075608139.3240185
35317636862.61685,0.33,0.0023737469040897227,6979363369.538612,0.0,5374399803.098552
35317636862.61685,0.35000000000000003,0.0025839442671963275,6816325722.094665,0.0,5667882459.431341
35317636862.61685,0.37,0.002787562247638111,6646261107.37594,0.0,5955753195.598453
35317636862.61685,0.39,0.002982017913912127,6469571631.2841015,0.0,6237711981.692093
35317636862.61685,0.41000000000000003,0.003164762927471497,6286650792.19071,0.0,6513461730.517816
35317636862.61685,0.43,0.003333310083311683,6097903699.4619465,0.0,6782708347.315842
35317636862.61685,0.45,0.0034852606836547383,5903751226.267864,0.0,7045160768.082763
35317636862.61685,0.47000000000000003,0.003618332671601808,5704612935.11538,0.0,7300530990.219024
35317636862.61685,0.49,0.0037303894492615236,5500896423.084219,0.0,7548534101.585828
35317636862.61685,0.51,0.0038194693021588325,5293044618.311616,0.0,7788888300.293234
35317636862.61685,0.53,0.0038838153484740613,5081474437.674295,0.0,8021314915.338116
35317636862.61685,0.55,0.003921905927708036,4866614219.272259,0.0,8245538429.472886
35317636862.61685,0.5700000000000001,0.003932485338710662,4648884691.612006,0.0,8461286502.012384
35317636862.61685,0.59,0.003914594831316452,4428710244.267258,0.0,8668290001.310528
35317636862.61685,0.61,0.003867603749139164,4206500193.68437,0.0,8866283043.905273
35317636862.61685,0.63,0.00379124071326212,3982666058.963108,0.0,9055003047.588821
35317636862.61685,0.65,0.0036856247273070147,3757617307.662964,0.0,9234190800.680882
35317636862.61685,0.67,0.003551296073860281,3531755847.65562,0.0,9403590548.230389
35317636862.61685,0.6900000000000001,0.00338924686020331,3305453158.742373,0.0,9562950106.622204
35317636862.61685,0.7100000000000001,0.003200951057687092,3079114922.6119833,0.0,9712020999.876404
35317636862.61685,0.73,0.0029883938639668458,2853096519.116274,0.0,9850558629.310078
35317636862.61685,0.75,0.0027541002005913267,2627774587.4542546,0.0,9978322481.02831
35317636862.61685,0.77,0.002501162140181517,2403500513.2930794,0.0,10095076366.426779
35317636862.61685,0.79,0.0022332650377251545,2180602983.5533843,0.0,10200588712.900444
35317636862.61685,0.81,0.0019547121195028464,1959422852.1917288,0.0,10294632897.791704
35317636862.61685,0.8300000000000001,0.0016704472610691887,1740285254.6259305,0.0,10376987634.14908
35317636862.61685,0.85,0.0013860756627001598,1523479186.4611442,0.0,10447437407.636696
35317636862.61685,0.87,0.0011078821073698321,1309329138.3723621,0.0,10505773005.769728
